Open,High,Low,Close,Stock Splits,20_day_MA,Volatility,commonStockEquity,retainedEarnings,netDebt,tangibleBookValue,Date
80.68277500200902,81.11806145856218,79.2173564313525,80.44149017333984,0.0,128.31876487895656,6.388980840162704,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2023-09-27
80.77239228422555,82.61303349936932,80.23172731341512,81.93743896484375,0.0,128.31876487895656,6.388980840162704,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2023-09-28
82.37567476153322,83.12315949913854,81.04222552479614,81.7975845336914,0.0,128.31876487895656,6.388980840162704,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2023-09-29
81.64789993391835,82.58348819469147,81.10033747283127,82.22796630859375,0.0,128.31876487895656,6.388980840162704,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2023-10-02
81.44502545859892,82.30674734379893,79.66347887588854,80.24649810791016,0.0,128.31876487895656,6.388980840162704,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2023-10-03
80.78814831702427,81.79759546870267,80.39126395282389,81.13086700439453,0.0,128.31876487895656,6.388980840162704,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2023-10-04
80.7664938057355,81.6055622162944,80.31051478993409,81.13580322265625,0.0,128.31876487895656,6.388980840162704,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2023-10-05
80.69656071218947,83.55156283971745,79.94020984314876,83.24331665039062,0.0,128.31876487895656,6.388980840162704,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2023-10-06
82.77060734679723,84.36110528035242,82.51159786670203,84.2892074584961,0.0,128.31876487895656,6.388980840162704,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2023-10-09
84.41427329947399,85.93090473759842,84.27344554511673,84.53836822509766,0.0,128.31876487895656,6.388980840162704,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2023-10-10
84.66639467943081,86.20567219882125,84.35518810155936,86.12886047363281,0.0,128.31876487895656,6.388980840162704,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2023-10-11
86.31301841855327,90.4000438212659,86.31301841855327,89.18575286865234,0.0,128.31876487895656,6.388980840162704,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2023-10-12
89.52060231041096,91.18594340333527,86.87043612609298,86.977783203125,0.0,128.31876487895656,6.388980840162704,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2023-10-13
87.74495140585496,90.18928923143207,87.74495140585496,88.8873519897461,0.0,128.31876487895656,6.388980840162704,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2023-10-16
87.17178978242298,87.94290498103034,85.28584888661341,87.09793090820312,0.0,128.31876487895656,6.388980840162704,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2023-10-17
86.65968489203085,88.20389138592427,86.19188697206256,87.35694122314453,0.0,128.31876487895656,6.388980840162704,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2023-10-18
87.35595766214948,87.59920356620366,85.25335401278215,85.46607208251953,0.0,128.31876487895656,6.388980840162704,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2023-10-19
86.16234111321312,86.16234111321312,83.89133479908882,84.06761932373047,0.0,128.31876487895656,6.388980840162704,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2023-10-20
84.49404393082227,86.03431318664387,83.00301893078323,84.91358184814453,0.0,128.31876487895656,6.388980840162704,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2023-10-23
85.08889145184017,86.96006067335247,85.00222185266357,86.77392578125,0.0,84.39221801757813,2.8006438250130814,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2023-10-24
86.37605406286615,86.53953538689449,83.32408209992275,83.67369079589844,0.0,84.55382804870605,2.649867779054227,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2023-10-25
83.50429721851523,84.14541925743013,80.59216896234335,81.42041015625,0.0,84.52797660827636,2.6790968194729348,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2023-10-26
81.74048464256255,82.74599475282393,81.5966965089547,82.56379699707031,0.0,84.56628723144532,2.6432360766508127,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2023-10-27
82.8336321566099,83.65399156991437,81.45979706062361,82.84840393066406,0.0,84.59730911254883,2.6178674862524125,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2023-10-30
83.10839668028063,83.26695657048475,81.99653142167256,82.86022186279297,0.0,84.72799530029297,2.449035378930484,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2023-10-31
82.92226398758586,84.08731818180951,82.28902372139703,83.99966430664062,0.0,84.87143516540527,2.307166701924373,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2023-11-01
84.89191273444145,86.71384501121557,84.69495073817218,85.80780029296875,0.0,85.1050350189209,2.139451496702181,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2023-11-02
86.41839830854725,87.40322336049651,85.78417374010367,86.92853546142578,0.0,85.28929595947265,2.129342845548894,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2023-11-03
86.81823582556477,87.24466375208179,85.79894580048509,86.74634552001953,0.0,85.41215286254882,2.1394644947712584,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2023-11-06
86.89308142571741,88.80856574580102,86.2864243582772,88.4195556640625,0.0,85.60621223449706,2.2301362878395623,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2023-11-07
88.63425270191503,89.90566217632619,88.53577170163663,89.73036193847656,0.0,85.78628730773926,2.412506431334067,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2023-11-08
89.86528191457302,91.56903248316475,89.47726362671513,89.7549819946289,0.0,85.81474876403809,2.4576575140542127,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2023-11-09
90.77526611530429,94.43979320975394,90.42761849078953,94.29896545410156,0.0,86.18080787658691,3.101025525881502,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2023-11-10
93.56329676589083,93.79473124283565,92.62081851610023,93.25603485107422,0.0,86.39924201965331,3.4373338286197264,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2023-11-13
94.77364605434438,96.19474924871672,94.07540552048258,95.81952667236328,0.0,86.83532180786133,4.032370977343534,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2023-11-14
96.46458833173212,96.68519567972687,95.22371426336474,96.05982971191406,0.0,87.27046623229981,4.530439412490278,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2023-11-15
94.93713293948605,95.40000189866998,93.60958924015787,94.49888610839844,0.0,87.72210693359375,4.784225028431683,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2023-11-16
94.36690967397332,96.89594089969512,93.65685023148822,96.28929138183594,0.0,88.33319053649902,5.065155890028591,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2023-11-17
95.8234790076144,98.46970039300982,95.8234790076144,98.06001281738281,0.0,88.99051208496094,5.437376473401562,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2023-11-20
96.02044062629147,97.59615917487098,95.68855657408108,96.63103485107422,0.0,89.48336753845214,5.6677406558312695,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2023-11-21
96.87625756736246,97.29973263493987,95.62650984348923,95.72499084472656,0.0,90.08593254089355,5.658185615337373,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2023-11-22
96.01650771872659,96.49906990187738,95.20796717331815,96.40157318115234,0.0,90.83499069213867,5.437978053583203,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2023-11-24
96.13369350451583,96.61231853072269,93.49239354709553,93.58201599121094,0.0,91.3859016418457,5.103785727415643,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2023-11-27
92.56764948529374,93.64307375708489,91.9984177181527,93.19892120361328,0.0,91.90342750549317,4.701430121995354,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2023-11-28
93.3948994049656,94.4870715388748,92.51150820023818,92.6552963256836,0.0,92.3931812286377,4.192436942927426,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2023-11-29
92.67204125280848,92.8118847352337,90.44338155030275,91.168212890625,0.0,92.75160865783691,3.7164926841627213,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2023-11-30
90.84617393293107,91.97281102768285,89.42211774891612,91.58872985839844,0.0,93.0406551361084,3.3552699688966334,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2023-12-01
90.66693376364238,91.68425518616806,90.25330154408462,90.99488067626953,0.0,93.24397239685058,3.077074163723039,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2023-12-04
89.77665950321754,90.33504914233117,89.21038056392939,89.92634582519531,0.0,93.40297241210938,2.7926707996899265,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2023-12-05
90.63935352717496,90.69942490469028,88.93954016799199,88.99272155761719,0.0,93.4316307067871,2.741308157480686,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2023-12-06
89.17984488821328,91.00965144171403,88.9927257317641,90.82646942138672,0.0,93.48643608093262,2.6735354093715467,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2023-12-07
91.37600642486069,93.630272464944,89.67127896804291,92.99703216552734,0.0,93.64853858947754,2.5298040515630955,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2023-12-08
94.2487313284893,102.37353736727746,94.15813211934243,101.36212921142578,0.0,94.00169677734375,3.06233719919967,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2023-12-11
101.23903144891794,106.30103148420426,100.90320274876927,105.60081481933594,0.0,94.61893577575684,4.003578145208154,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2023-12-12
105.17931496736524,108.30908274463236,104.64159533796561,107.31539916992188,0.0,95.19372940063477,4.908076755530139,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2023-12-13
107.56062525323078,110.44419439978195,107.37350608822773,108.96990966796875,0.0,95.8392333984375,5.796526346876461,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2023-12-14
107.86001618668342,113.24306595884869,107.80092157226673,111.25962829589844,0.0,96.6772705078125,6.729121942065487,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2023-12-15
110.37919013411255,113.43411476393771,110.16646456351941,112.95942687988281,0.0,97.51077728271484,7.64819888518222,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2023-12-18
112.98417133299762,113.82116509270068,112.04527729863665,112.7447509765625,0.0,98.24501419067383,8.374127434987711,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2023-12-19
112.06405885687956,112.92084381206506,109.74502023129432,109.85582733154297,0.0,98.90625381469727,8.753512051041401,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2023-12-20
112.05912039314059,112.33317172755977,110.31291211905561,111.52882385253906,0.0,99.69644546508789,9.15531561074878,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2023-12-21
111.59708957792604,111.9948100966712,110.16747411172085,111.00347900390625,0.0,100.42654075622559,9.456015395708569,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2023-12-22
111.22707769698616,112.34108915696187,111.10637494365102,111.98393249511719,0.0,101.3466365814209,9.648295661083944,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2023-12-26
112.39055066067273,112.74375207736702,111.10043291360469,111.41801452636719,0.0,102.2575912475586,9.698489285144413,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2023-12-27
111.96414191963409,112.01855666257667,110.71359919012744,111.0460205078125,0.0,103.17712745666503,9.611601208862188,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2023-12-28
110.9520336648221,111.2409246858003,110.28026183912205,110.43657684326172,0.0,104.14054565429687,9.305337353644116,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2023-12-29
108.04927420284625,109.02675445015919,106.56227749861769,107.38245391845703,0.0,104.9302318572998,8.842738815643763,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2024-01-02
105.88060362423758,106.35549660468958,104.40745789709945,104.7309799194336,0.0,105.61703681945801,8.214551380092338,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2024-01-03
104.66963242141296,105.81134560771687,103.62190901803382,103.78416442871094,0.0,106.30992774963379,7.361557020832116,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2024-01-04
104.04041480827472,104.42229927057328,103.04215449740346,103.81088256835938,0.0,107.0508358001709,6.17737218608326,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2024-01-05
104.52518985421,106.65230120710748,104.07997628834725,106.34065246582031,0.0,107.82654495239258,4.868147910983576,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2024-01-08
105.4274761960492,107.69607042362445,105.33744920094261,107.09651947021484,0.0,108.53151931762696,3.410179252713669,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2024-01-09
106.88480143784474,107.14301670493725,105.12869758988441,106.90656280517578,0.0,108.80874099731446,2.9970197491211565,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2024-01-10
107.27756736704413,108.95748751234889,106.30700890135587,108.82689666748047,0.0,108.97004508972168,2.9005405958588133,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2024-01-11
110.02599488871304,110.3811739201297,108.8298669449776,109.58869934082031,0.0,109.08371009826661,2.8767311904076176,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2024-01-12
110.04974831750162,111.42494907803811,108.69334249573092,110.3089599609375,0.0,109.15066261291504,2.8894973010169487,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2024-01-16
109.45119010744766,110.12592843366448,107.86031547970617,109.19197845458984,0.0,109.0472801208496,2.846742462909966,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2024-01-17
111.29237190072459,113.43432311089421,110.9935927627854,113.17313385009766,0.0,109.05796546936035,2.862556858088856,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2024-01-18
114.49886454049499,120.40430936487395,114.3692549538562,119.83049011230469,0.0,109.41225242614746,3.668033449897527,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2024-01-19
120.33011684506509,121.82206509134534,119.53566461281811,120.75059509277344,0.0,109.95699081420898,4.460713749250822,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2024-01-22
120.80005636827595,121.39168931667592,119.07066542736281,121.32540130615234,0.0,110.44681968688965,5.130060158799102,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2024-01-23
122.90739089171927,127.087407996635,121.79040539533439,124.05207061767578,0.0,111.09924926757813,5.966187725597549,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2024-01-24
126.73618414358623,126.73618414358623,121.57175033144006,121.69047546386719,0.0,111.58457641601562,6.419514175223468,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2024-01-25
120.67143947662298,120.82083281122827,118.74516973070203,119.20521545410156,0.0,111.97393646240235,6.641208887430674,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2024-01-26
120.19753348090879,121.06420653183676,119.2160980904176,120.4804916381836,0.0,112.4456600189209,6.9017825497155805,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2024-01-29
120.38156515600528,121.49261019948368,119.14685092769359,119.52973175048828,0.0,112.90031776428222,7.060158149006012,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2024-01-30
117.67864444701966,118.44737249147444,116.18076340143246,116.74370574951172,0.0,113.36838035583496,6.9849989137710145,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2024-01-31
117.47088359846248,119.02812346766291,116.65565882376625,118.72340393066406,0.0,114.06800155639648,6.771830901396204,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2024-02-01
119.58810813894529,122.15449295123659,119.23194026369558,121.13050842285156,0.0,114.93531875610351,6.49036977316876,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2024-02-02
121.38971910138166,123.44658743223131,120.91383727874471,122.98653411865234,0.0,115.89410133361817,6.168923832432951,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2024-02-05
125.01173989003898,125.85664407834093,119.90370588076003,120.96330261230469,0.0,116.62523384094239,5.834534777041863,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2024-02-06
122.0862267886471,124.61006256463097,121.3639953924637,124.36767578125,0.0,117.48879165649414,5.624329166313356,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2024-02-07
125.35108093579436,128.21724106255527,125.15420207215337,126.11882019042969,0.0,118.44940452575683,5.356092331427827,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2024-02-08
123.87002662503244,127.20612064102332,123.56926232179022,126.97757720947266,0.0,119.35693855285645,5.174489488303115,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2024-02-09
127.62759352517001,127.63352638515994,124.55960293076362,125.15321350097656,0.0,120.13516426086426,4.783728389277361,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2024-02-12
122.19701928473744,124.24992458924253,121.40256710841005,123.8324203491211,0.0,120.81133728027343,4.247403549537785,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2024-02-13
125.5727034061242,125.9446997674268,122.81042869866388,124.878173828125,0.0,121.5956470489502,3.340305100010827,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2024-02-14
126.63229790235536,126.6372419522787,123.15966516970822,125.16014099121094,0.0,122.19499740600585,2.7775187386882156,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2024-02-15
124.56355857521076,126.20984419791215,122.91628414250785,123.22199249267578,0.0,122.36457252502441,2.728661772234202,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2024-02-16
122.27023947279537,122.45426381198449,119.96504401997822,121.34915161132812,0.0,122.39450035095214,2.7132671048470294,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2024-02-20
120.50325554858435,121.49755306763112,118.9836055404833,121.43819427490234,0.0,122.40013999938965,2.7110442898929534,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2024-02-21
126.80642760841546,129.7022671203043,126.28800434189107,129.10073852539062,0.0,122.65257339477539,3.082549825869192,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2024-02-22
129.4440416253629,130.55706424571227,127.50985383799552,128.25680541992188,0.0,122.98088989257812,3.3155622279342882,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2024-02-23
129.60530538209974,130.47494491380647,128.76039364876357,129.51922607421875,0.0,123.49659042358398,3.494667265721305,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2024-02-26
129.51920961921766,129.79722370770187,127.84621877973522,128.24295043945312,0.0,123.88471336364746,3.572258461864239,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2024-02-27
127.92340409304602,128.46952912972907,126.9310766650195,127.5692138671875,0.0,124.28668746948242,3.508167877841406,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2024-02-28
128.94342410193883,129.44700768794732,127.35749358918221,128.6644287109375,0.0,124.88272361755371,3.1539487253150873,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2024-02-29
131.1813531910453,139.2772316932168,130.59466426074593,138.42738342285156,0.0,125.86792259216308,4.072427883894653,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2024-03-01
138.82111966203698,142.28583405525396,137.04423582744883,138.73306274414062,0.0,126.74805030822753,4.826925308307788,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2024-03-04
138.01482213438734,138.01482213438734,131.8185002819306,132.84544372558594,0.0,127.24099578857422,4.924985964272738,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2024-03-05
137.67644991269336,137.99798675955586,133.2718374333034,133.56271362304688,0.0,127.87096633911133,4.885379234807145,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2024-03-06
136.7276570424789,139.92524195112773,135.8273418158534,139.20301818847656,0.0,128.61273345947265,5.422223569216293,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2024-03-07
137.9406015675413,139.79563920267142,128.77226525046382,129.47865295410156,0.0,128.78072509765624,5.392858092077383,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2024-03-08
126.43244707586561,128.51898714009343,123.92245479008736,127.93527221679688,0.0,128.82860984802247,5.380241820554094,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2024-03-11
129.30849510244005,129.3866639295202,124.58730476660084,127.8125991821289,0.0,128.9615791320801,5.317118143369436,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2024-03-12
126.9221722457626,126.9221722457626,123.90267107492187,124.44780731201172,0.0,128.99234848022462,5.287572783261927,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2024-03-13
124.90983064212901,125.95756164152638,123.44262530567482,124.88311767578125,0.0,128.99259567260742,5.2873704355989934,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2024-03-14
124.01149554362146,125.38768501568329,121.69740095344095,122.234619140625,0.0,128.84631958007813,5.437317645380876,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2024-03-15
124.06294235183013,124.94346628889589,121.85865853115207,122.4067611694336,0.0,128.80555801391603,5.4845508744353895,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2024-03-18
120.39936717061647,122.70654012865995,119.12013389103335,122.48294830322266,0.0,128.86224784851075,5.40875892933423,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2024-03-19
123.10492074354256,127.970413199679,121.869913323796,126.77912902832031,0.0,129.12929458618163,5.148506800957525,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2024-03-20
131.97747366990453,139.4580302998254,130.75340463682966,133.9328155517578,0.0,129.3708984375,5.259281885687517,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2024-03-21
134.13153525534827,136.73666179711924,133.7490174459647,134.47630310058594,0.0,129.6818733215332,5.37259478161525,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2024-03-22
133.63772810900971,134.97008949161392,132.8865796836885,134.28851318359375,0.0,129.92033767700195,5.469956657080431,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2024-03-25
135.5910687538461,137.10626729784542,132.19505798517864,132.2924346923828,0.0,130.12281188964843,5.479537970084618,23988000000.0,2682000000.0,24991000000.0,-23532000000.0,2024-03-26
